current mass in position 19,x_c,x_f
28.989,47.239,46
28.99,47.239,46
28.991,47.239,46
28.992,47.239,46
28.993,47.239,46
28.994,47.238,46
28.995,47.238,46
28.996,47.238,46
28.997,47.238,46
28.998,47.238,46
28.999,47.238,46
29.0,47.238,46
29.001,47.238,46
29.002,47.238,46
29.003,47.238,46
29.004,47.238,46
29.005,47.238,46
29.006,47.238,46
29.007,47.238,46
29.008,47.238,46
29.009,47.238,46
29.01,47.238,46
29.011,47.238,46
29.012,47.238,46
29.013,47.238,46
29.014,47.237,46
29.015,47.237,46
29.016,47.237,46
29.017,47.237,46
29.018,47.237,46
29.019,47.237,46
29.02,47.237,46
29.021,47.237,46
29.022,47.237,46
29.023,47.237,46
29.024,47.237,46
29.025,47.237,46
29.026,47.237,46
29.027,47.237,46
29.028,47.237,46
29.029,47.237,46
29.03,47.237,46
29.031,47.237,46
29.032,47.237,46
29.033,47.236,46
29.034,47.236,46
29.035,47.236,46
29.036,47.236,46
29.037,47.236,46
29.038,47.236,46
29.039,47.236,46
29.04,47.236,46
29.041,47.236,46
29.042,47.236,46
29.043,47.236,46
29.044,47.236,46
29.045,47.236,46
29.046,47.236,46
29.047,47.236,46
29.048,47.236,46
29.049,47.236,46
29.05,47.236,46
29.051,47.236,46
29.052,47.236,46
29.053,47.235,46
29.054,47.235,46
29.055,47.235,46
29.056,47.235,46
29.057,47.235,46
29.058,47.235,46
29.059,47.235,46
29.06,47.235,46
29.061,47.235,46
29.062,47.235,46
29.063,47.235,46
29.064,47.235,46
29.065,47.235,46
29.066,47.235,46
29.067,47.235,46
29.068,47.235,46
29.069,47.235,46
29.07,47.235,46
29.071,47.235,46
29.072,47.234,46
29.073,47.234,46
29.074,47.234,46
29.075,47.234,46
29.076,47.234,46
29.077,47.234,46
29.078,47.234,46
29.079,47.234,46
29.08,47.234,46
29.081,47.234,46
29.082,47.234,46
29.083,47.234,46
29.084,47.234,46
29.085,47.234,46
29.086,47.234,46
29.087,47.234,46
29.088,47.234,46
29.089,47.234,46
29.09,47.234,46
29.091,47.234,46
29.092,47.233,46
29.093,47.233,46
29.094,47.233,46
29.095,47.233,46
29.096,47.233,46
29.097,47.233,46
29.098,47.233,46
29.099,47.233,46
29.1,47.233,46
29.101,47.233,46
29.102,47.233,46
29.103,47.233,46
29.104,47.233,46
29.105,47.233,46
29.106,47.233,46
29.107,47.233,46
29.108,47.233,46
29.109,47.233,46
29.11,47.233,46
29.111,47.232,46
29.112,47.232,46
29.113,47.232,46
29.114,47.232,46
29.115,47.232,46
29.116,47.232,46
29.117,47.232,46
29.118,47.232,46
29.119,47.232,46
29.12,47.232,46
29.121,47.232,46
29.122,47.232,46
29.123,47.232,46
29.124,47.232,46
29.125,47.232,46
29.126,47.232,46
29.127,47.232,46
29.128,47.232,46
29.129,47.232,46
29.13,47.232,46
29.131,47.231,46
29.132,47.231,46
29.133,47.231,46
29.134,47.231,46
29.135,47.231,46
29.136,47.231,46
29.137,47.231,46
29.138,47.231,46
29.139,47.231,46
29.14,47.231,46
29.141,47.231,46
29.142,47.231,46
29.143,47.231,46
29.144,47.231,46
29.145,47.231,46
29.146,47.231,46
29.147,47.231,46
29.148,47.231,46
29.149,47.231,46
29.15,47.23,46
29.151,47.23,46
29.152,47.23,46
29.153,47.23,46
29.154,47.23,46
29.155,47.23,46
29.156,47.23,46
29.157,47.23,46
29.158,47.23,46
29.159,47.23,46
29.16,47.23,46
29.161,47.23,46
29.162,47.23,46
29.163,47.23,46
29.164,47.23,46
29.165,47.23,46
29.166,47.23,46
29.167,47.23,46
29.168,47.23,46
29.169,47.23,46
29.17,47.229,46
29.171,47.229,46
29.172,47.229,46
29.173,47.229,46
29.174,47.229,46
29.175,47.229,46
29.176,47.229,46
29.177,47.229,46
29.178,47.229,46
29.179,47.229,46
29.18,47.229,46
29.181,47.229,46
29.182,47.229,46
29.183,47.229,46
29.184,47.229,46
29.185,47.229,46
29.186,47.229,46
29.187,47.229,46
29.188,47.229,46
29.189,47.228,46
29.19,47.228,46
29.191,47.228,46
29.192,47.228,46
29.193,47.228,46
29.194,47.228,46
29.195,47.228,46
29.196,47.228,46
29.197,47.228,46
29.198,47.228,46
29.199,47.228,46
29.2,47.228,46
29.201,47.228,46
29.202,47.228,46
29.203,47.228,46
29.204,47.228,46
29.205,47.228,46
29.206,47.228,46
29.207,47.228,46
29.208,47.228,46
29.209,47.227,46
29.21,47.227,46
29.211,47.227,46
29.212,47.227,46
29.213,47.227,46
29.214,47.227,46
29.215,47.227,46
29.216,47.227,46
29.217,47.227,46
29.218,47.227,46
29.219,47.227,46
29.22,47.227,46
29.221,47.227,46
29.222,47.227,46
29.223,47.227,46
29.224,47.227,46
29.225,47.227,46
29.226,47.227,46
29.227,47.227,46
29.228,47.226,46
29.229,47.226,46
29.23,47.226,46
29.231,47.226,46
29.232,47.226,46
29.233,47.226,46
29.234,47.226,46
29.235,47.226,46
29.236,47.226,46
29.237,47.226,46
29.238,47.226,46
29.239,47.226,46
29.24,47.226,46
29.241,47.226,46
29.242,47.226,46
29.243,47.226,46
29.244,47.226,46
29.245,47.226,46
29.246,47.226,46
29.247,47.226,46
29.248,47.225,46
29.249,47.225,46
29.25,47.225,46
29.251,47.225,46
29.252,47.225,46
29.253,47.225,46
29.254,47.225,46
29.255,47.225,46
29.256,47.225,46
29.257,47.225,46
29.258,47.225,46
29.259,47.225,46
29.26,47.225,46
29.261,47.225,46
29.262,47.225,46
29.263,47.225,46
29.264,47.225,46
29.265,47.225,46
29.266,47.225,46
29.267,47.224,46
29.268,47.224,46
29.269,47.224,46
29.27,47.224,46
29.271,47.224,46
29.272,47.224,46
29.273,47.224,46
29.274,47.224,46
29.275,47.224,46
29.276,47.224,46
29.277,47.224,46
29.278,47.224,46
29.279,47.224,46
29.28,47.224,46
29.281,47.224,46
29.282,47.224,46
29.283,47.224,46
29.284,47.224,46
29.285,47.224,46
29.286,47.224,46
29.287,47.223,46
29.288,47.223,46
29.289,47.223,46
29.29,47.223,46
29.291,47.223,46
29.292,47.223,46
29.293,47.223,46
29.294,47.223,46
29.295,47.223,46
29.296,47.223,46
29.297,47.223,46
29.298,47.223,46
29.299,47.223,46
29.3,47.223,46
29.301,47.223,46
29.302,47.223,46
29.303,47.223,46
29.304,47.223,46
29.305,47.223,46
29.306,47.222,46
29.307,47.222,46
29.308,47.222,46
29.309,47.222,46
29.31,47.222,46
29.311,47.222,46
29.312,47.222,46
29.313,47.222,46
29.314,47.222,46
29.315,47.222,46
29.316,47.222,46
29.317,47.222,46
29.318,47.222,46
29.319,47.222,46
29.32,47.222,46
29.321,47.222,46
29.322,47.222,46
29.323,47.222,46
29.324,47.222,46
29.325,47.222,46
29.326,47.221,46
29.327,47.221,46
29.328,47.221,46
29.329,47.221,46
29.33,47.221,46
29.331,47.221,46
29.332,47.221,46
29.333,47.221,46
29.334,47.221,46
29.335,47.221,46
29.336,47.221,46
29.337,47.221,46
29.338,47.221,46
29.339,47.221,46
29.34,47.221,46
29.341,47.221,46
29.342,47.221,46
29.343,47.221,46
29.344,47.221,46
29.345,47.22,46
29.346,47.22,46
29.347,47.22,46
29.348,47.22,46
29.349,47.22,46
29.35,47.22,46
29.351,47.22,46
29.352,47.22,46
29.353,47.22,46
29.354,47.22,46
29.355,47.22,46
29.356,47.22,46
29.357,47.22,46
29.358,47.22,46
29.359,47.22,46
29.36,47.22,46
29.361,47.22,46
29.362,47.22,46
29.363,47.22,46
29.364,47.22,46
29.365,47.219,46
29.366,47.219,46
29.367,47.219,46
29.368,47.219,46
29.369,47.219,46
29.37,47.219,46
29.371,47.219,46
29.372,47.219,46
29.373,47.219,46
29.374,47.219,46
29.375,47.219,46
29.376,47.219,46
29.377,47.219,46
29.378,47.219,46
29.379,47.219,46
29.38,47.219,46
29.381,47.219,46
29.382,47.219,46
29.383,47.219,46
29.384,47.218,46
29.385,47.218,46
29.386,47.218,46
29.387,47.218,46
29.388,47.218,46
29.389,47.218,46
29.39,47.218,46
29.391,47.218,46
29.392,47.218,46
29.393,47.218,46
29.394,47.218,46
29.395,47.218,46
29.396,47.218,46
29.397,47.218,46
29.398,47.218,46
29.399,47.218,46
29.4,47.218,46
29.401,47.218,46
29.402,47.218,46
29.403,47.218,46
29.404,47.217,46
29.405,47.217,46
29.406,47.217,46
29.407,47.217,46
29.408,47.217,46
29.409,47.217,46
29.41,47.217,46
29.411,47.217,46
29.412,47.217,46
29.413,47.217,46
29.414,47.217,46
29.415,47.217,46
29.416,47.217,46
29.417,47.217,46
29.418,47.217,46
29.419,47.217,46
29.42,47.217,46
29.421,47.217,46
29.422,47.217,46
29.423,47.216,46
29.424,47.216,46
29.425,47.216,46
29.426,47.216,46
29.427,47.216,46
29.428,47.216,46
29.429,47.216,46
29.43,47.216,46
29.431,47.216,46
29.432,47.216,46
29.433,47.216,46
29.434,47.216,46
29.435,47.216,46
29.436,47.216,46
29.437,47.216,46
29.438,47.216,46
29.439,47.216,46
29.44,47.216,46
29.441,47.216,46
29.442,47.216,46
29.443,47.215,46
29.444,47.215,46
29.445,47.215,46
29.446,47.215,46
29.447,47.215,46
29.448,47.215,46
29.449,47.215,46
29.45,47.215,46
29.451,47.215,46
29.452,47.215,46
29.453,47.215,46
29.454,47.215,46
29.455,47.215,46
29.456,47.215,46
29.457,47.215,46
29.458,47.215,46
29.459,47.215,46
29.46,47.215,46
29.461,47.215,46
29.462,47.214,46
29.463,47.214,46
29.464,47.214,46
29.465,47.214,46
29.466,47.214,46
29.467,47.214,46
29.468,47.214,46
29.469,47.214,46
29.47,47.214,46
29.471,47.214,46
29.472,47.214,46
29.473,47.214,46
29.474,47.214,46
29.475,47.214,46
29.476,47.214,46
29.477,47.214,46
29.478,47.214,46
29.479,47.214,46
29.48,47.214,46
29.481,47.214,46
29.482,47.213,46
29.483,47.213,46
29.484,47.213,46
29.485,47.213,46
29.486,47.213,46
29.487,47.213,46
29.488,47.213,46
29.489,47.213,46
29.49,47.213,46
29.491,47.213,46
29.492,47.213,46
29.493,47.213,46
29.494,47.213,46
29.495,47.213,46
29.496,47.213,46
29.497,47.213,46
29.498,47.213,46
29.499,47.213,46
29.5,47.213,46
29.501,47.212,46
29.502,47.212,46
29.503,47.212,46
29.504,47.212,46
29.505,47.212,46
29.506,47.212,46
29.507,47.212,46
29.508,47.212,46
29.509,47.212,46
29.51,47.212,46
29.511,47.212,46
29.512,47.212,46
29.513,47.212,46
29.514,47.212,46
29.515,47.212,46
29.516,47.212,46
29.517,47.212,46
29.518,47.212,46
29.519,47.212,46
29.52,47.212,46
29.521,47.211,46
29.522,47.211,46
29.523,47.211,46
29.524,47.211,46
29.525,47.211,46
29.526,47.211,46
29.527,47.211,46
29.528,47.211,46
29.529,47.211,46
29.53,47.211,46
29.531,47.211,46
29.532,47.211,46
29.533,47.211,46
29.534,47.211,46
29.535,47.211,46
29.536,47.211,46
29.537,47.211,46
29.538,47.211,46
29.539,47.211,46
29.54,47.21,46
29.541,47.21,46
29.542,47.21,46
29.543,47.21,46
29.544,47.21,46
29.545,47.21,46
29.546,47.21,46
29.547,47.21,46
29.548,47.21,46
29.549,47.21,46
29.55,47.21,46
29.551,47.21,46
29.552,47.21,46
29.553,47.21,46
29.554,47.21,46
29.555,47.21,46
29.556,47.21,46
29.557,47.21,46
29.558,47.21,46
29.559,47.21,46
29.56,47.209,46
29.561,47.209,46
29.562,47.209,46
29.563,47.209,46
29.564,47.209,46
29.565,47.209,46
29.566,47.209,46
29.567,47.209,46
29.568,47.209,46
29.569,47.209,46
29.57,47.209,46
29.571,47.209,46
29.572,47.209,46
29.573,47.209,46
29.574,47.209,46
29.575,47.209,46
29.576,47.209,46
29.577,47.209,46
29.578,47.209,46
29.579,47.208,46
29.58,47.208,46
29.581,47.208,46
29.582,47.208,46
29.583,47.208,46
29.584,47.208,46
29.585,47.208,46
29.586,47.208,46
29.587,47.208,46
29.588,47.208,46
29.589,47.208,46
29.59,47.208,46
29.591,47.208,46
29.592,47.208,46
29.593,47.208,46
29.594,47.208,46
29.595,47.208,46
29.596,47.208,46
29.597,47.208,46
29.598,47.208,46
29.599,47.207,46
29.6,47.207,46
29.601,47.207,46
29.602,47.207,46
29.603,47.207,46
29.604,47.207,46
29.605,47.207,46
29.606,47.207,46
29.607,47.207,46
29.608,47.207,46
29.609,47.207,46
29.61,47.207,46
29.611,47.207,46
29.612,47.207,46
29.613,47.207,46
29.614,47.207,46
29.615,47.207,46
29.616,47.207,46
29.617,47.207,46
29.618,47.206,46
29.619,47.206,46
29.62,47.206,46
29.621,47.206,46
29.622,47.206,46
29.623,47.206,46
29.624,47.206,46
29.625,47.206,46
29.626,47.206,46
29.627,47.206,46
29.628,47.206,46
29.629,47.206,46
29.63,47.206,46
29.631,47.206,46
29.632,47.206,46
29.633,47.206,46
29.634,47.206,46
29.635,47.206,46
29.636,47.206,46
29.637,47.206,46
29.638,47.205,46
29.639,47.205,46
29.64,47.205,46
29.641,47.205,46
29.642,47.205,46
29.643,47.205,46
29.644,47.205,46
29.645,47.205,46
29.646,47.205,46
29.647,47.205,46
29.648,47.205,46
29.649,47.205,46
29.65,47.205,46
29.651,47.205,46
29.652,47.205,46
29.653,47.205,46
29.654,47.205,46
29.655,47.205,46
29.656,47.205,46
29.657,47.204,46
29.658,47.204,46
29.659,47.204,46
29.66,47.204,46
29.661,47.204,46
29.662,47.204,46
29.663,47.204,46
29.664,47.204,46
29.665,47.204,46
29.666,47.204,46
29.667,47.204,46
29.668,47.204,46
29.669,47.204,46
29.67,47.204,46
29.671,47.204,46
29.672,47.204,46
29.673,47.204,46
29.674,47.204,46
29.675,47.204,46
29.676,47.204,46
29.677,47.203,46
29.678,47.203,46
29.679,47.203,46
29.68,47.203,46
29.681,47.203,46
29.682,47.203,46
29.683,47.203,46
29.684,47.203,46
29.685,47.203,46
29.686,47.203,46
29.687,47.203,46
29.688,47.203,46
29.689,47.203,46
29.69,47.203,46
29.691,47.203,46
29.692,47.203,46
29.693,47.203,46
29.694,47.203,46
29.695,47.203,46
29.696,47.202,46
29.697,47.202,46
29.698,47.202,46
29.699,47.202,46
29.7,47.202,46
29.701,47.202,46
29.702,47.202,46
29.703,47.202,46
29.704,47.202,46
29.705,47.202,46
29.706,47.202,46
29.707,47.202,46
29.708,47.202,46
29.709,47.202,46
29.71,47.202,46
29.711,47.202,46
29.712,47.202,46
29.713,47.202,46
29.714,47.202,46
29.715,47.202,46
29.716,47.201,46
29.717,47.201,46
29.718,47.201,46
29.719,47.201,46
29.72,47.201,46
29.721,47.201,46
29.722,47.201,46
29.723,47.201,46
29.724,47.201,46
29.725,47.201,46
29.726,47.201,46
29.727,47.201,46
29.728,47.201,46
29.729,47.201,46
29.73,47.201,46
29.731,47.201,46
29.732,47.201,46
29.733,47.201,46
29.734,47.201,46
29.735,47.2,46
29.736,47.2,46
29.737,47.2,46
29.738,47.2,46
29.739,47.2,46
29.74,47.2,46
29.741,47.2,46
29.742,47.2,46
29.743,47.2,46
29.744,47.2,46
29.745,47.2,46
29.746,47.2,46
29.747,47.2,46
29.748,47.2,46
29.749,47.2,46
29.75,47.2,46
29.751,47.2,46
29.752,47.2,46
29.753,47.2,46
29.754,47.2,46
29.755,47.199,46
29.756,47.199,46
29.757,47.199,46
29.758,47.199,46
29.759,47.199,46
29.76,47.199,46
29.761,47.199,46
29.762,47.199,46
29.763,47.199,46
29.764,47.199,46
29.765,47.199,46
29.766,47.199,46
29.767,47.199,46
29.768,47.199,46
29.769,47.199,46
29.77,47.199,46
29.771,47.199,46
29.772,47.199,46
29.773,47.199,46
29.774,47.198,46
29.775,47.198,46
29.776,47.198,46
29.777,47.198,46
29.778,47.198,46
29.779,47.198,46
29.78,47.198,46
29.781,47.198,46
29.782,47.198,46
29.783,47.198,46
29.784,47.198,46
29.785,47.198,46
29.786,47.198,46
29.787,47.198,46
29.788,47.198,46
29.789,47.198,46
29.79,47.198,46
29.791,47.198,46
29.792,47.198,46
29.793,47.198,46
29.794,47.197,46
29.795,47.197,46
29.796,47.197,46
29.797,47.197,46
29.798,47.197,46
29.799,47.197,46
29.8,47.197,46
29.801,47.197,46
29.802,47.197,46
29.803,47.197,46
29.804,47.197,46
29.805,47.197,46
29.806,47.197,46
29.807,47.197,46
29.808,47.197,46
29.809,47.197,46
29.81,47.197,46
29.811,47.197,46
29.812,47.197,46
29.813,47.197,46
29.814,47.196,46
29.815,47.196,46
29.816,47.196,46
29.817,47.196,46
29.818,47.196,46
29.819,47.196,46
29.82,47.196,46
29.821,47.196,46
29.822,47.196,46
29.823,47.196,46
29.824,47.196,46
29.825,47.196,46
29.826,47.196,46
29.827,47.196,46
29.828,47.196,46
29.829,47.196,46
29.83,47.196,46
29.831,47.196,46
29.832,47.196,46
29.833,47.195,46
29.834,47.195,46
29.835,47.195,46
29.836,47.195,46
29.837,47.195,46
29.838,47.195,46
29.839,47.195,46
29.84,47.195,46
29.841,47.195,46
29.842,47.195,46
29.843,47.195,46
29.844,47.195,46
29.845,47.195,46
29.846,47.195,46
29.847,47.195,46
29.848,47.195,46
29.849,47.195,46
29.85,47.195,46
29.851,47.195,46
29.852,47.195,46
29.853,47.194,46
29.854,47.194,46
29.855,47.194,46
29.856,47.194,46
29.857,47.194,46
29.858,47.194,46
29.859,47.194,46
29.86,47.194,46
29.861,47.194,46
29.862,47.194,46
29.863,47.194,46
29.864,47.194,46
29.865,47.194,46
29.866,47.194,46
29.867,47.194,46
29.868,47.194,46
29.869,47.194,46
29.87,47.194,46
29.871,47.194,46
29.872,47.193,46
29.873,47.193,46
29.874,47.193,46
29.875,47.193,46
29.876,47.193,46
29.877,47.193,46
29.878,47.193,46
29.879,47.193,46
29.88,47.193,46
29.881,47.193,46
29.882,47.193,46
29.883,47.193,46
29.884,47.193,46
29.885,47.193,46
29.886,47.193,46
29.887,47.193,46
29.888,47.193,46
29.889,47.193,46
29.89,47.193,46
29.891,47.193,46
29.892,47.192,46
29.893,47.192,46
29.894,47.192,46
29.895,47.192,46
29.896,47.192,46
29.897,47.192,46
29.898,47.192,46
29.899,47.192,46
29.9,47.192,46
29.901,47.192,46
29.902,47.192,46
29.903,47.192,46
29.904,47.192,46
29.905,47.192,46
29.906,47.192,46
29.907,47.192,46
29.908,47.192,46
29.909,47.192,46
29.91,47.192,46
29.911,47.191,46
29.912,47.191,46
29.913,47.191,46
29.914,47.191,46
29.915,47.191,46
29.916,47.191,46
29.917,47.191,46
29.918,47.191,46
29.919,47.191,46
29.92,47.191,46
29.921,47.191,46
29.922,47.191,46
29.923,47.191,46
29.924,47.191,46
29.925,47.191,46
29.926,47.191,46
29.927,47.191,46
29.928,47.191,46
29.929,47.191,46
29.93,47.191,46
29.931,47.19,46
29.932,47.19,46
29.933,47.19,46
29.934,47.19,46
29.935,47.19,46
29.936,47.19,46
29.937,47.19,46
29.938,47.19,46
29.939,47.19,46
29.94,47.19,46
29.941,47.19,46
29.942,47.19,46
29.943,47.19,46
29.944,47.19,46
29.945,47.19,46
29.946,47.19,46
29.947,47.19,46
29.948,47.19,46
29.949,47.19,46
29.95,47.189,46
29.951,47.189,46
29.952,47.189,46
29.953,47.189,46
29.954,47.189,46
29.955,47.189,46
29.956,47.189,46
29.957,47.189,46
29.958,47.189,46
29.959,47.189,46
29.96,47.189,46
29.961,47.189,46
29.962,47.189,46
29.963,47.189,46
29.964,47.189,46
29.965,47.189,46
29.966,47.189,46
29.967,47.189,46
29.968,47.189,46
29.969,47.189,46
29.97,47.188,46
29.971,47.188,46
29.972,47.188,46
29.973,47.188,46
29.974,47.188,46
29.975,47.188,46
29.976,47.188,46
29.977,47.188,46
29.978,47.188,46
29.979,47.188,46
29.98,47.188,46
29.981,47.188,46
29.982,47.188,46
29.983,47.188,46
29.984,47.188,46
29.985,47.188,46
29.986,47.188,46
29.987,47.188,46
29.988,47.188,46
29.989,47.187,46
29.99,47.187,46
29.991,47.187,46
29.992,47.187,46
29.993,47.187,46
29.994,47.187,46
29.995,47.187,46
29.996,47.187,46
29.997,47.187,46
29.998,47.187,46
29.999,47.187,46
30.0,47.187,46
30.001,47.187,46
30.002,47.187,46
30.003,47.187,46
30.004,47.187,46
30.005,47.187,46
30.006,47.187,46
30.007,47.187,46
30.008,47.187,46
30.009,47.186,46
30.01,47.186,46
30.011,47.186,46
30.012,47.186,46
30.013,47.186,46
30.014,47.186,46
30.015,47.186,46
30.016,47.186,46
30.017,47.186,46
30.018,47.186,46
30.019,47.186,46
30.02,47.186,46
30.021,47.186,46
30.022,47.186,46
30.023,47.186,46
30.024,47.186,46
30.025,47.186,46
30.026,47.186,46
30.027,47.186,46
30.028,47.186,46
30.029,47.185,46
30.03,47.185,46
30.031,47.185,46
30.032,47.185,46
30.033,47.185,46
30.034,47.185,46
30.035,47.185,46
30.036,47.185,46
30.037,47.185,46
30.038,47.185,46
30.039,47.185,46
30.04,47.185,46
30.041,47.185,46
30.042,47.185,46
30.043,47.185,46
30.044,47.185,46
30.045,47.185,46
30.046,47.185,46
30.047,47.185,46
30.048,47.184,46
30.049,47.184,46
30.05,47.184,46
30.051,47.184,46
30.052,47.184,46
30.053,47.184,46
30.054,47.184,46
30.055,47.184,46
30.056,47.184,46
30.057,47.184,46
30.058,47.184,46
30.059,47.184,46
30.06,47.184,46
30.061,47.184,46
30.062,47.184,46
30.063,47.184,46
30.064,47.184,46
30.065,47.184,46
30.066,47.184,46
30.067,47.184,46
30.068,47.183,46
30.069,47.183,46
30.07,47.183,46
30.071,47.183,46
30.072,47.183,46
30.073,47.183,46
30.074,47.183,46
30.075,47.183,46
30.076,47.183,46
30.077,47.183,46
30.078,47.183,46
30.079,47.183,46
30.08,47.183,46
30.081,47.183,46
30.082,47.183,46
30.083,47.183,46
30.084,47.183,46
30.085,47.183,46
30.086,47.183,46
30.087,47.182,46
30.088,47.182,46
30.089,47.182,46
30.09,47.182,46
30.091,47.182,46
30.092,47.182,46
30.093,47.182,46
30.094,47.182,46
30.095,47.182,46
30.096,47.182,46
30.097,47.182,46
30.098,47.182,46
30.099,47.182,46
30.1,47.182,46
30.101,47.182,46
30.102,47.182,46
30.103,47.182,46
30.104,47.182,46
30.105,47.182,46
30.106,47.182,46
30.107,47.181,46
30.108,47.181,46
30.109,47.181,46
30.11,47.181,46
30.111,47.181,46
30.112,47.181,46
30.113,47.181,46
30.114,47.181,46
30.115,47.181,46
30.116,47.181,46
30.117,47.181,46
30.118,47.181,46
30.119,47.181,46
30.12,47.181,46
30.121,47.181,46
30.122,47.181,46
